,extracted_organism_name,extracted_compound_name,accepted_name,accepted_name_w_author,InChIKey_simp,refDOI,pairs
957,luffa acutangula (l.) roxb,ascorbic acid,Luffa acutangula,Luffa acutangula (L.) Roxb.,CIWBSHSKHKDKBQ,10.3389/fphar.2018.01177,Luffa acutangula_CIWBSHSKHKDKBQ
958,luffa acutangula (l.) roxb,carotene,Luffa acutangula,Luffa acutangula (L.) Roxb.,ANVAOWXLWRTKGA,10.3389/fphar.2018.01177,Luffa acutangula_ANVAOWXLWRTKGA
959,luffa acutangula (l.) roxb,sabinene,Luffa acutangula,Luffa acutangula (L.) Roxb.,NDVASEGYNIMXJL,10.3389/fphar.2018.01177,Luffa acutangula_NDVASEGYNIMXJL
960,luffa acutangula (l.) roxb,1h-indole,Luffa acutangula,Luffa acutangula (L.) Roxb.,SIKJAQJRHWYJAI,10.3389/fphar.2018.01177,Luffa acutangula_SIKJAQJRHWYJAI
961,luffa acutangula (l.) roxb,"3,7,11,15-tetramethyl-2-hexadecen-1-ol",Luffa acutangula,Luffa acutangula (L.) Roxb.,BOTWFXYSPFMFNR,10.3389/fphar.2018.01177,Luffa acutangula_BOTWFXYSPFMFNR
962,luffa acutangula (l.) roxb,"1,8-dihydroxy-4-methylanthracene-9,10-dione",Luffa acutangula,Luffa acutangula (L.) Roxb.,SRVOZHBUHVINKL,10.3389/fphar.2018.01177,Luffa acutangula_SRVOZHBUHVINKL
963,luffa acutangula (l.) roxb,3-methyl-1-butanol,Luffa acutangula,Luffa acutangula (L.) Roxb.,PHTQWCKDNZKARW,10.3389/fphar.2018.01177,Luffa acutangula_PHTQWCKDNZKARW
964,luffa acutangula (l.) roxb,myristic acid,Luffa acutangula,Luffa acutangula (L.) Roxb.,TUNFSRHWOTWDNC,10.3389/fphar.2018.01177,Luffa acutangula_TUNFSRHWOTWDNC
965,luffa acutangula (l.) roxb,neryl acetate,Luffa acutangula,Luffa acutangula (L.) Roxb.,HIGQPQRQIQDZMP,10.3389/fphar.2018.01177,Luffa acutangula_HIGQPQRQIQDZMP
967,luffa acutangula (l.) roxb,cis-sabinene hydrate,Luffa acutangula,Luffa acutangula (L.) Roxb.,KXSDPILWMGFJMM,10.3389/fphar.2018.01177,Luffa acutangula_KXSDPILWMGFJMM
968,luffa acutangula (l.) roxb,α-pinene,Luffa acutangula,Luffa acutangula (L.) Roxb.,GRWFGVWFFZKLTI,10.3389/fphar.2018.01177,Luffa acutangula_GRWFGVWFFZKLTI
969,luffa acutangula (l.) roxb,α-thujene,Luffa acutangula,Luffa acutangula (L.) Roxb.,KQAZVFVOEIRWHN,10.3389/fphar.2018.01177,Luffa acutangula_KQAZVFVOEIRWHN
971,luffa acutangula (l.) roxb,β-terpinene,Luffa acutangula,Luffa acutangula (L.) Roxb.,SCWPFSIZUZUCCE,10.3389/fphar.2018.01177,Luffa acutangula_SCWPFSIZUZUCCE
972,luffa acutangula (l.) roxb,α-terpineol,Luffa acutangula,Luffa acutangula (L.) Roxb.,WUOACPNHFRMFPN,10.3389/fphar.2018.01177,Luffa acutangula_WUOACPNHFRMFPN
973,luffa acutangula (l.) roxb,γ-terpinene,Luffa acutangula,Luffa acutangula (L.) Roxb.,YKFLAYDHMOASIY,10.3389/fphar.2018.01177,Luffa acutangula_YKFLAYDHMOASIY
974,luffa acutangula (l.) roxb,"9,12,15-octadecatrienoic acid methyl ester",Luffa acutangula,Luffa acutangula (L.) Roxb.,DVWSXZIHSUZZKJ,10.3389/fphar.2018.01177,Luffa acutangula_DVWSXZIHSUZZKJ
975,luffa acutangula (l.) roxb,"3,4-dimethyl-2,4,6-octatriene",Luffa acutangula,Luffa acutangula (L.) Roxb.,WGAUMWNVHAMGJF,10.3389/fphar.2018.01177,Luffa acutangula_WGAUMWNVHAMGJF
977,luffa acutangula (l.) roxb,β-myrcene,Luffa acutangula,Luffa acutangula (L.) Roxb.,UAHWPYUMFXYFJY,10.3389/fphar.2018.01177,Luffa acutangula_UAHWPYUMFXYFJY
978,luffa acutangula (l.) roxb,linalool,Luffa acutangula,Luffa acutangula (L.) Roxb.,CDOSHBSSFJOMGT,10.3389/fphar.2018.01177,Luffa acutangula_CDOSHBSSFJOMGT
979,luffa acutangula (l.) roxb,"1,8-cineole",Luffa acutangula,Luffa acutangula (L.) Roxb.,WEEGYLXZBRQIMU,10.3389/fphar.2018.01177,Luffa acutangula_WEEGYLXZBRQIMU
980,luffa acutangula (l.) roxb,apigenin-7-glucoside,Luffa acutangula,Luffa acutangula (L.) Roxb.,KMOUJOKENFFTPU,10.3389/fphar.2018.01177,Luffa acutangula_KMOUJOKENFFTPU
981,luffa acutangula (l.) roxb,"(3β, 20r)-cholest-5-en-3-ol",Luffa acutangula,Luffa acutangula (L.) Roxb.,HVYWMOMLDIMFJA,10.3389/fphar.2018.01177,Luffa acutangula_HVYWMOMLDIMFJA
982,luffa acutangula (l.) roxb,luteolin-7-glucoside,Luffa acutangula,Luffa acutangula (L.) Roxb.,PEFNSGRTCBGNAN,10.3389/fphar.2018.01177,Luffa acutangula_PEFNSGRTCBGNAN
983,zingiber montanum,furanodienone,Zingiber montanum,Zingiber montanum (J.Koenig) Link ex A.Dietr.,XVOHELPNOXGRBQ,10.15123/uel.86z82,Zingiber montanum_XVOHELPNOXGRBQ
986,zingiber montanum,camphor,Zingiber montanum,Zingiber montanum (J.Koenig) Link ex A.Dietr.,DSSYKIVIOFKYAU,10.15123/uel.86z82,Zingiber montanum_DSSYKIVIOFKYAU
987,zingiber montanum,zerumbol,Zingiber montanum,Zingiber montanum (J.Koenig) Link ex A.Dietr.,NLCQRJBYGGWZRQ,10.15123/uel.86z82,Zingiber montanum_NLCQRJBYGGWZRQ
988,zingiber montanum,germacrone,Zingiber montanum,Zingiber montanum (J.Koenig) Link ex A.Dietr.,CAULGCQHVOVVRN,10.15123/uel.86z82,Zingiber montanum_CAULGCQHVOVVRN
989,uraria picta,eugenol,Uraria picta,Uraria picta (Jacq.) Desv. ex DC.,RRAFCDWBNXTKKO,10.15123/uel.86z82,Uraria picta_RRAFCDWBNXTKKO
990,diospyros malabarica,messagenin,Diospyros malabarica,Diospyros malabarica (Desr.) Kostel.,BSALBDFYJLSIOZ,10.15123/uel.86z82,Diospyros malabarica_BSALBDFYJLSIOZ
991,diospyros malabarica,betulone,Diospyros malabarica,Diospyros malabarica (Desr.) Kostel.,JYDNKGUBLIKNAM,10.15123/uel.86z82,Diospyros malabarica_JYDNKGUBLIKNAM
992,diospyros malabarica,betulinaldehyde,Diospyros malabarica,Diospyros malabarica (Desr.) Kostel.,FELCJAPFJOPHSD,10.15123/uel.86z82,Diospyros malabarica_FELCJAPFJOPHSD
995,cynometra ramiflora,glutinone,Cynometra ramiflora,Cynometra ramiflora L.,XUPCBKGIPJPDGW,10.15123/uel.86z82,Cynometra ramiflora_XUPCBKGIPJPDGW
996,cynometra ramiflora,glutinol,Cynometra ramiflora,Cynometra ramiflora L.,HFSACQSILLSUII,10.15123/uel.86z82,Cynometra ramiflora_HFSACQSILLSUII
997,cynometra ramiflora,ethyl 4-ethoxybenzoate,Cynometra ramiflora,Cynometra ramiflora L.,HRAQMGWTPNOILP,10.15123/uel.86z82,Cynometra ramiflora_HRAQMGWTPNOILP
1001,berberis asiatica,"2,2-dimethyl-3-pentanol",Berberis asiatica,Berberis asiatica Roxb. ex DC.,HMSVXZJWPVIVIV,10.3126/bibechana.v20i3.57711,Berberis asiatica_HMSVXZJWPVIVIV
1002,berberis asiatica,columbamine,Berberis asiatica,Berberis asiatica Roxb. ex DC.,YYFOFDHQVIODOQ,10.3126/bibechana.v20i3.57711,Berberis asiatica_YYFOFDHQVIODOQ
1003,berberis asiatica,4-methyl-2-pentanol,Berberis asiatica,Berberis asiatica Roxb. ex DC.,WVYWICLMDOOCFB,10.3126/bibechana.v20i3.57711,Berberis asiatica_WVYWICLMDOOCFB
1004,berberis asiatica,berberine,Berberis asiatica,Berberis asiatica Roxb. ex DC.,YBHILYKTIRIUTE,10.3126/bibechana.v20i3.57711,Berberis asiatica_YBHILYKTIRIUTE
1005,berberis asiatica,3-hexanol,Berberis asiatica,Berberis asiatica Roxb. ex DC.,ZOCHHNOQQHDWHG,10.3126/bibechana.v20i3.57711,Berberis asiatica_ZOCHHNOQQHDWHG
1006,berberis asiatica,"2,5-dimethyl-4-hydroxy-3-hexanone",Berberis asiatica,Berberis asiatica Roxb. ex DC.,SMYRRYXXNJLYLY,10.3126/bibechana.v20i3.57711,Berberis asiatica_SMYRRYXXNJLYLY
1007,berberis asiatica,2-methyl-2-pentanol,Berberis asiatica,Berberis asiatica Roxb. ex DC.,WFRBDWRZVBPBDO,10.3126/bibechana.v20i3.57711,Berberis asiatica_WFRBDWRZVBPBDO
1008,berberis asiatica,oxyacanthine,Berberis asiatica,Berberis asiatica Roxb. ex DC.,HGNHIFJNOKGSKI,10.3126/bibechana.v20i3.57711,Berberis asiatica_HGNHIFJNOKGSKI
1010,berberis asiatica,oxyberberine,Berberis asiatica,Berberis asiatica Roxb. ex DC.,ZHYQCBCBTQWPLC,10.3126/bibechana.v20i3.57711,Berberis asiatica_ZHYQCBCBTQWPLC
1011,berberis asiatica,jatrorrhizine,Berberis asiatica,Berberis asiatica Roxb. ex DC.,MXTLAHSTUOXGQF,10.3126/bibechana.v20i3.57711,Berberis asiatica_MXTLAHSTUOXGQF
1012,aesculus hippocastanum l,isoscopolin,Aesculus hippocastanum,Aesculus hippocastanum L.,WBAVLTNIRYDCPM,10.2174/2210290601001010024,Aesculus hippocastanum_WBAVLTNIRYDCPM
1018,aesculus hippocastanum l,arachic acid,Aesculus hippocastanum,Aesculus hippocastanum L.,VKOBVWXKNCXXDE,10.2174/2210290601001010024,Aesculus hippocastanum_VKOBVWXKNCXXDE
1027,aesculus hippocastanum l,aescigenin,Aesculus hippocastanum,Aesculus hippocastanum L.,LNFFTNDQZFXWHS,10.2174/2210290601001010024,Aesculus hippocastanum_LNFFTNDQZFXWHS
1035,aesculus hippocastanum l,oleic acid,Aesculus hippocastanum,Aesculus hippocastanum L.,ZQPPMHVWECSIRJ,10.2174/2210290601001010024,Aesculus hippocastanum_ZQPPMHVWECSIRJ
1039,aesculus turbinata blume,proanthocyanidins,Aesculus turbinata,Aesculus turbinata Blume,HGVVOUNEGQIPMS,10.2174/2210290601001010024,Aesculus turbinata_HGVVOUNEGQIPMS
1041,aesculus turbinata blume,linoleic acid,Aesculus turbinata,Aesculus turbinata Blume,OYHQOLUKZRVURQ,10.2174/2210290601001010024,Aesculus turbinata_OYHQOLUKZRVURQ
1042,aesculus turbinata blume,(-)-epicatechin,Aesculus turbinata,Aesculus turbinata Blume,PFTAWBLQPZVEMU,10.2174/2210290601001010024,Aesculus turbinata_PFTAWBLQPZVEMU
1043,aesculus turbinata blume,isoescin ib,Aesculus turbinata,Aesculus turbinata Blume,YOSIWGSGLDDTHJ,10.2174/2210290601001010024,Aesculus turbinata_YOSIWGSGLDDTHJ
1047,aesculus turbinata blume,isoescin ia,Aesculus turbinata,Aesculus turbinata Blume,YOSIWGSGLDDTHJ,10.2174/2210290601001010024,Aesculus turbinata_YOSIWGSGLDDTHJ
1048,aesculus turbinata blume,deacetylescin ia,Aesculus turbinata,Aesculus turbinata Blume,VCTRQTABKHTJAO,10.2174/2210290601001010024,Aesculus turbinata_VCTRQTABKHTJAO
1049,aesculus turbinata blume,aesculin,Aesculus turbinata,Aesculus turbinata Blume,XHCADAYNFIFUHF,10.2174/2210290601001010024,Aesculus turbinata_XHCADAYNFIFUHF
1051,aesculus turbinata blume,desacylescin i,Aesculus turbinata,Aesculus turbinata Blume,TWYGNCHWUKMUKE,10.2174/2210290601001010024,Aesculus turbinata_TWYGNCHWUKMUKE
1052,aesculus turbinata blume,oleic acid,Aesculus turbinata,Aesculus turbinata Blume,ZQPPMHVWECSIRJ,10.2174/2210290601001010024,Aesculus turbinata_ZQPPMHVWECSIRJ
1054,aesculus turbinata blume,escin ivc,Aesculus turbinata,Aesculus turbinata Blume,OBXUDMQHAYRBBM,10.2174/2210290601001010024,Aesculus turbinata_OBXUDMQHAYRBBM
1056,aesculus turbinata blume,linolenic acid,Aesculus turbinata,Aesculus turbinata Blume,DTOSIQBPPRVQHS,10.2174/2210290601001010024,Aesculus turbinata_DTOSIQBPPRVQHS
1058,aesculus assamica griffith,isoescin ib,Aesculus assamica,Aesculus assamica Griff.,YOSIWGSGLDDTHJ,10.2174/2210290601001010024,Aesculus assamica_YOSIWGSGLDDTHJ
1059,aesculus assamica griffith,protoaescigenin,Aesculus assamica,Aesculus assamica Griff.,VKJLHZZPVLQJKG,10.2174/2210290601001010024,Aesculus assamica_VKJLHZZPVLQJKG
1060,aesculus assamica griffith,quercetin,Aesculus assamica,Aesculus assamica Griff.,REFJWTPEDVJJIY,10.2174/2210290601001010024,Aesculus assamica_REFJWTPEDVJJIY
1080,aesculus chinensis bunge var. wilsonii,aescigenin,Aesculus chinensis,Aesculus chinensis Bunge,LNFFTNDQZFXWHS,10.2174/2210290601001010024,Aesculus chinensis_LNFFTNDQZFXWHS
1082,aesculus chinensis bunge var. wilsonii,n-acetyl glutamic acid,Aesculus chinensis,Aesculus chinensis Bunge,RFMMMVDNIPUKGG,10.2174/2210290601001010024,Aesculus chinensis_RFMMMVDNIPUKGG
1084,aesculus chinensis bunge var. wilsonii,protoaescigenin,Aesculus chinensis,Aesculus chinensis Bunge,VKJLHZZPVLQJKG,10.2174/2210290601001010024,Aesculus chinensis_VKJLHZZPVLQJKG
1086,aesculus chinensis bunge var. wilsonii,fumaric acid,Aesculus chinensis,Aesculus chinensis Bunge,VZCYOOQTPOCHFL,10.2174/2210290601001010024,Aesculus chinensis_VZCYOOQTPOCHFL
1091,aesculus indica (camb.) hook,heptadecanoic acid,Aesculus indica,Aesculus indica (Wall. ex Cambess.) Hook.,KEMQGTRYUADPNZ,10.2174/2210290601001010024,Aesculus indica_KEMQGTRYUADPNZ
1092,aesculus indica (camb.) hook,palmitone,Aesculus indica,Aesculus indica (Wall. ex Cambess.) Hook.,UNRFDARCMOHDBJ,10.2174/2210290601001010024,Aesculus indica_UNRFDARCMOHDBJ
1093,aesculus indica (camb.) hook,arachic acid,Aesculus indica,Aesculus indica (Wall. ex Cambess.) Hook.,VKOBVWXKNCXXDE,10.2174/2210290601001010024,Aesculus indica_VKOBVWXKNCXXDE
1094,aesculus indica (camb.) hook,palmitic acid,Aesculus indica,Aesculus indica (Wall. ex Cambess.) Hook.,IPCSVZSSVZVIGE,10.2174/2210290601001010024,Aesculus indica_IPCSVZSSVZVIGE
1095,aesculus indica (camb.) hook,lauric acid,Aesculus indica,Aesculus indica (Wall. ex Cambess.) Hook.,POULHZVOKOAJMA,10.2174/2210290601001010024,Aesculus indica_POULHZVOKOAJMA
1096,aesculus indica (camb.) hook,n-hentriacontanol,Aesculus indica,Aesculus indica (Wall. ex Cambess.) Hook.,ROOBHHSRWJOKSH,10.2174/2210290601001010024,Aesculus indica_ROOBHHSRWJOKSH
1097,aesculus indica (camb.) hook,stearic acid,Aesculus indica,Aesculus indica (Wall. ex Cambess.) Hook.,QIQXTHQIDYTFRH,10.2174/2210290601001010024,Aesculus indica_QIQXTHQIDYTFRH
1100,aesculus indica (camb.) hook,astragalin,Aesculus indica,Aesculus indica (Wall. ex Cambess.) Hook.,JPUKWEQWGBDDQB,10.2174/2210290601001010024,Aesculus indica_JPUKWEQWGBDDQB
1102,aesculus indica (camb.) hook,n-hentriacontane,Aesculus indica,Aesculus indica (Wall. ex Cambess.) Hook.,IUJAMGNYPWYUPM,10.2174/2210290601001010024,Aesculus indica_IUJAMGNYPWYUPM
1104,aesculus indica (camb.) hook,oleic acid,Aesculus indica,Aesculus indica (Wall. ex Cambess.) Hook.,ZQPPMHVWECSIRJ,10.2174/2210290601001010024,Aesculus indica_ZQPPMHVWECSIRJ
1105,aesculus indica (camb.) hook,myristic acid,Aesculus indica,Aesculus indica (Wall. ex Cambess.) Hook.,TUNFSRHWOTWDNC,10.2174/2210290601001010024,Aesculus indica_TUNFSRHWOTWDNC
1106,aesculus indica (camb.) hook,quercitrin,Aesculus indica,Aesculus indica (Wall. ex Cambess.) Hook.,OXGUCUVFOIWWQJ,10.2174/2210290601001010024,Aesculus indica_OXGUCUVFOIWWQJ
1111,aesculus pavia l,aesculioside ivb,Aesculus pavia,Aesculus pavia L.,CODLSAUAUYVHDY,10.2174/2210290601001010024,Aesculus pavia_CODLSAUAUYVHDY
1129,aesculus pavia l,quercetin 3-o-α-l-arabinopyranoside,Aesculus pavia,Aesculus pavia L.,BDCDNTVZSILEOY,10.2174/2210290601001010024,Aesculus pavia_BDCDNTVZSILEOY
1132,aesculus pavia l,scopolin,Aesculus pavia,Aesculus pavia L.,SGTCGCCQZOUMJJ,10.2174/2210290601001010024,Aesculus pavia_SGTCGCCQZOUMJJ
1136,aesculus pavia l,quercitrin,Aesculus pavia,Aesculus pavia L.,OXGUCUVFOIWWQJ,10.2174/2210290601001010024,Aesculus pavia_OXGUCUVFOIWWQJ
1139,hedyosmum angustifolium (ruiz & pav.) solms,chloranthalactone a,Hedyosmum angustifolium,Hedyosmum angustifolium (Ruiz & Pav.) Solms,OVEQSZKTJIUNHZ,10.1016/j.jep.2019.111932,Hedyosmum angustifolium_OVEQSZKTJIUNHZ
1146,hedyosmum brasiliense,isorinic acid,Hedyosmum brasiliense,Hedyosmum brasiliense Mart.,ZIUGAQNCXNLSFT,10.1016/j.jep.2019.111932,Hedyosmum brasiliense_ZIUGAQNCXNLSFT
1147,hedyosmum brasiliense,"(7s,8r)-urolignoside",Hedyosmum brasiliense,Hedyosmum brasiliense Mart.,NYAPVWGUAUDHRY,10.1016/j.jep.2019.111932,Hedyosmum brasiliense_NYAPVWGUAUDHRY
1148,hedyosmum brasiliense,ethyl caffeate,Hedyosmum brasiliense,Hedyosmum brasiliense Mart.,WDKYDMULARNCIS,10.1016/j.jep.2019.111932,Hedyosmum brasiliense_WDKYDMULARNCIS
1150,hedyosmum brasiliense,"aromadendrane-4β,10α-diol",Hedyosmum brasiliense,Hedyosmum brasiliense Mart.,DWNPMJOWAWGIMM,10.1016/j.jep.2019.111932,Hedyosmum brasiliense_DWNPMJOWAWGIMM
1151,hedyosmum brasiliense,vanillin,Hedyosmum brasiliense,Hedyosmum brasiliense Mart.,MWOOGOJBHIARFG,10.1016/j.jep.2019.111932,Hedyosmum brasiliense_MWOOGOJBHIARFG
1152,hedyosmum brasiliense,kaempferol 3-o-β-d-glucuronide,Hedyosmum brasiliense,Hedyosmum brasiliense Mart.,FNTJVYCFNVUBOL,10.1016/j.jep.2019.111932,Hedyosmum brasiliense_FNTJVYCFNVUBOL
1153,hedyosmum brasiliense,scopoletin,Hedyosmum brasiliense,Hedyosmum brasiliense Mart.,RODXRVNMMDRFIK,10.1016/j.jep.2019.111932,Hedyosmum brasiliense_RODXRVNMMDRFIK
1154,hedyosmum brasiliense,rosmarinic acid,Hedyosmum brasiliense,Hedyosmum brasiliense Mart.,DOUMFZQKYFQNTF,10.1016/j.jep.2019.111932,Hedyosmum brasiliense_DOUMFZQKYFQNTF
1155,hedyosmum brasiliense,vanillic acid,Hedyosmum brasiliense,Hedyosmum brasiliense Mart.,WKOLLVMJNQIZCI,10.1016/j.jep.2019.111932,Hedyosmum brasiliense_WKOLLVMJNQIZCI
1156,hedyosmum brasiliense,podoandin,Hedyosmum brasiliense,Hedyosmum brasiliense Mart.,KQBRXXMGSZOJLH,10.1016/j.jep.2019.111932,Hedyosmum brasiliense_KQBRXXMGSZOJLH
1157,amburana cearensis,quercetin,Amburana cearensis,Amburana cearensis (Allemão) A.C.Sm.,REFJWTPEDVJJIY,10.5772/27695,Amburana cearensis_REFJWTPEDVJJIY
1158,amburana cearensis,ayapin,Amburana cearensis,Amburana cearensis (Allemão) A.C.Sm.,MLQTZXHZYMNZJE,10.5772/27695,Amburana cearensis_MLQTZXHZYMNZJE
1160,amburana cearensis,β-sitosterol,Amburana cearensis,Amburana cearensis (Allemão) A.C.Sm.,KZJWDPNRJALLNS,10.5772/27695,Amburana cearensis_KZJWDPNRJALLNS
1164,amburana cearensis,sucrose,Amburana cearensis,Amburana cearensis (Allemão) A.C.Sm.,CZMRCDWAGMRECN,10.5772/27695,Amburana cearensis_CZMRCDWAGMRECN
1166,amburana cearensis,kaempferol,Amburana cearensis,Amburana cearensis (Allemão) A.C.Sm.,IYRMWMYZSQPJKC,10.5772/27695,Amburana cearensis_IYRMWMYZSQPJKC
1167,amburana cearensis,"methyl 3,4-dimethoxy-cinnamate",Amburana cearensis,Amburana cearensis (Allemão) A.C.Sm.,JXRYDOZRPYFBKO,10.5772/27695,Amburana cearensis_JXRYDOZRPYFBKO
1170,amburana cearensis,afrormosin,Amburana cearensis,Amburana cearensis (Allemão) A.C.Sm.,KJGPBYUQZLUKLL,10.5772/27695,Amburana cearensis_KJGPBYUQZLUKLL
1171,amburana cearensis,24-methylenecycloartanol,Amburana cearensis,Amburana cearensis (Allemão) A.C.Sm.,BDHQMRXFDYJGII,10.5772/27695,Amburana cearensis_BDHQMRXFDYJGII
1176,rotula aquatica lour,allantoin,Rotula aquatica,Rotula aquatica Lour.,POJWUDADGALRAB,10.30750/ijpbr.5.4.2,Rotula aquatica_POJWUDADGALRAB
1177,rotula aquatica lour,kaempferol,Rotula aquatica,Rotula aquatica Lour.,IYRMWMYZSQPJKC,10.30750/ijpbr.5.4.2,Rotula aquatica_IYRMWMYZSQPJKC
1178,rotula aquatica lour,3-o-acetyl-11-keto-β-boswellic acid,Rotula aquatica,Rotula aquatica Lour.,HMMGKOVEOFBCAU,10.30750/ijpbr.5.4.2,Rotula aquatica_HMMGKOVEOFBCAU
1179,rotula aquatica lour,vanillic acid,Rotula aquatica,Rotula aquatica Lour.,WKOLLVMJNQIZCI,10.30750/ijpbr.5.4.2,Rotula aquatica_WKOLLVMJNQIZCI
1180,rotula aquatica lour,gallic acid,Rotula aquatica,Rotula aquatica Lour.,LNTHITQWFMADLM,10.30750/ijpbr.5.4.2,Rotula aquatica_LNTHITQWFMADLM
1181,rotula aquatica lour,baurenol,Rotula aquatica,Rotula aquatica Lour.,TZVDWGXUGGUMCE,10.30750/ijpbr.5.4.2,Rotula aquatica_TZVDWGXUGGUMCE
1182,rotula aquatica lour,p-coumaric acid,Rotula aquatica,Rotula aquatica Lour.,NGSWKAQJJWESNS,10.30750/ijpbr.5.4.2,Rotula aquatica_NGSWKAQJJWESNS
1184,stevia rebaudiana bertoni,glucose,Stevia rebaudiana,Stevia rebaudiana (Bertoni) Bertoni,WQZGKKKJIJFFOK,10.52783/jchr.v14.i4.5453,Stevia rebaudiana_WQZGKKKJIJFFOK
1187,stevia rebaudiana bertoni,lutein,Stevia rebaudiana,Stevia rebaudiana (Bertoni) Bertoni,KBPHJBAIARWVSC,10.52783/jchr.v14.i4.5453,Stevia rebaudiana_KBPHJBAIARWVSC
1192,stevia rebaudiana bertoni,quinic acid,Stevia rebaudiana,Stevia rebaudiana (Bertoni) Bertoni,AAWZDTNXLSGCEK,10.52783/jchr.v14.i4.5453,Stevia rebaudiana_AAWZDTNXLSGCEK
1194,stevia rebaudiana bertoni,protocatechuic acid,Stevia rebaudiana,Stevia rebaudiana (Bertoni) Bertoni,YQUVCSBJEUQKSH,10.52783/jchr.v14.i4.5453,Stevia rebaudiana_YQUVCSBJEUQKSH
1197,stevia rebaudiana bertoni,gallic acid,Stevia rebaudiana,Stevia rebaudiana (Bertoni) Bertoni,LNTHITQWFMADLM,10.52783/jchr.v14.i4.5453,Stevia rebaudiana_LNTHITQWFMADLM
1198,stevia rebaudiana bertoni,caffeineic acid,Stevia rebaudiana,Stevia rebaudiana (Bertoni) Bertoni,YCTSCXLOPJCPDH,10.52783/jchr.v14.i4.5453,Stevia rebaudiana_YCTSCXLOPJCPDH
1200,stevia rebaudiana bertoni,chlorogenic acid,Stevia rebaudiana,Stevia rebaudiana (Bertoni) Bertoni,CWVRJTMFETXNAD,10.52783/jchr.v14.i4.5453,Stevia rebaudiana_CWVRJTMFETXNAD
1203,stevia rebaudiana bertoni,starch,Stevia rebaudiana,Stevia rebaudiana (Bertoni) Bertoni,GUBGYTABKSRVRQ,10.52783/jchr.v14.i4.5453,Stevia rebaudiana_GUBGYTABKSRVRQ
1204,stevia rebaudiana bertoni,epicatechin,Stevia rebaudiana,Stevia rebaudiana (Bertoni) Bertoni,PFTAWBLQPZVEMU,10.52783/jchr.v14.i4.5453,Stevia rebaudiana_PFTAWBLQPZVEMU
1205,stevia rebaudiana bertoni,hydroxycinnamic acid,Stevia rebaudiana,Stevia rebaudiana (Bertoni) Bertoni,NGSWKAQJJWESNS,10.52783/jchr.v14.i4.5453,Stevia rebaudiana_NGSWKAQJJWESNS
1206,stevia rebaudiana bertoni,steroid saponins,Stevia rebaudiana,Stevia rebaudiana (Bertoni) Bertoni,MAEBCGDGGATMSC,10.52783/jchr.v14.i4.5453,Stevia rebaudiana_MAEBCGDGGATMSC
1207,stevia rebaudiana bertoni,tannic acid,Stevia rebaudiana,Stevia rebaudiana (Bertoni) Bertoni,LRBQNJMCXXYXIU,10.52783/jchr.v14.i4.5453,Stevia rebaudiana_LRBQNJMCXXYXIU
1208,vernonia amygdalina,phytol,Gymnanthemum amygdalinum,Gymnanthemum amygdalinum (Delile) Sch.Bip.,BOTWFXYSPFMFNR,10.55544/jrasb.3.3.22,Gymnanthemum amygdalinum_BOTWFXYSPFMFNR
1210,vernonia amygdalina,glucuronolactone,Gymnanthemum amygdalinum,Gymnanthemum amygdalinum (Delile) Sch.Bip.,UYUXSRADSPPKRZ,10.55544/jrasb.3.3.22,Gymnanthemum amygdalinum_UYUXSRADSPPKRZ
1211,vernonia amygdalina,hexadecanoic acid ethyl ester,Gymnanthemum amygdalinum,Gymnanthemum amygdalinum (Delile) Sch.Bip.,XIRNKXNNONJFQO,10.55544/jrasb.3.3.22,Gymnanthemum amygdalinum_XIRNKXNNONJFQO
1212,vernonia amygdalina,tricosane,Gymnanthemum amygdalinum,Gymnanthemum amygdalinum (Delile) Sch.Bip.,FIGVVZUWCLSUEI,10.55544/jrasb.3.3.22,Gymnanthemum amygdalinum_FIGVVZUWCLSUEI
1215,vernonia amygdalina,squalene,Gymnanthemum amygdalinum,Gymnanthemum amygdalinum (Delile) Sch.Bip.,YYGNTYWPHWGJRM,10.55544/jrasb.3.3.22,Gymnanthemum amygdalinum_YYGNTYWPHWGJRM
1216,vernonia amygdalina,isorhamnetin,Gymnanthemum amygdalinum,Gymnanthemum amygdalinum (Delile) Sch.Bip.,IZQSVPBOUDKVDZ,10.55544/jrasb.3.3.22,Gymnanthemum amygdalinum_IZQSVPBOUDKVDZ
1217,ficus carica l,5-hepten-2-one,Ficus carica,Ficus carica L.,RTYRONIMTRDBLT,10.46243/jst.2023.v8.i05.pp57-71,Ficus carica_RTYRONIMTRDBLT
1218,ficus carica l,luteolin-7-o-glucoside,Ficus carica,Ficus carica L.,PEFNSGRTCBGNAN,10.46243/jst.2023.v8.i05.pp57-71,Ficus carica_PEFNSGRTCBGNAN
1219,ficus carica l,β-bourbonene,Ficus carica,Ficus carica L.,YIRAHEODBQONHI,10.46243/jst.2023.v8.i05.pp57-71,Ficus carica_YIRAHEODBQONHI
1220,ficus carica l,caffeic acid,Ficus carica,Ficus carica L.,QAIPRVGONGVQAS,10.46243/jst.2023.v8.i05.pp57-71,Ficus carica_QAIPRVGONGVQAS
1223,ficus carica l,oleic acid,Ficus carica,Ficus carica L.,ZQPPMHVWECSIRJ,10.46243/jst.2023.v8.i05.pp57-71,Ficus carica_ZQPPMHVWECSIRJ
